Date,Open,High,Low,Close,Adj Close,Volume,company_name
2017-04-26,36.11750030517578,36.150001525878906,35.845001220703125,35.91999816894531,33.44690704345703,80164800,Apple
2017-04-27,35.97999954223633,36.040000915527344,35.82749938964844,35.9474983215332,33.472511291503906,56985200,Apple
2017-04-28,36.022499084472656,36.07500076293945,35.817501068115234,35.912498474121094,33.43992233276367,83441600,Apple
2017-05-01,36.275001525878906,36.79999923706055,36.2400016784668,36.64500045776367,34.12199401855469,134411600,Apple
2017-05-02,36.8849983215332,37.022499084472656,36.709999084472656,36.877498626708984,34.33848571777344,181408800,Apple
2017-05-03,36.397499084472656,36.872501373291016,36.067501068115234,36.76499938964844,34.233726501464844,182788000,Apple
2017-05-04,36.630001068115234,36.78499984741211,36.45249938964844,36.63249969482422,34.11035919189453,93487600,Apple
2017-05-05,36.689998626708984,37.244998931884766,36.689998626708984,37.2400016784668,34.67603302001953,109310800,Apple
2017-05-08,37.25749969482422,38.42499923706055,37.25749969482422,38.252498626708984,35.618812561035156,195009600,Apple
2017-05-09,38.467498779296875,38.720001220703125,38.36249923706055,38.497501373291016,35.84694290161133,156521600,Apple
2017-05-10,38.407501220703125,38.48500061035156,38.02750015258789,38.314998626708984,35.67700958251953,103222800,Apple
2017-05-11,38.11249923706055,38.51750183105469,38.07749938964844,38.48749923706055,35.98555374145508,109020400,Apple
2017-05-12,38.67499923706055,39.10499954223633,38.66749954223633,39.025001525878906,36.488121032714844,130108000,Apple
2017-05-15,39.002498626708984,39.162498474121094,38.76250076293945,38.92499923706055,36.394622802734375,104038800,Apple
2017-05-16,38.98500061035156,39.01499938964844,38.68000030517578,38.86750030517578,36.34086227416992,80194000,Apple
2017-05-17,38.400001525878906,38.64250183105469,37.4275016784668,37.5625,35.12068176269531,203070800,Apple
2017-05-18,37.817501068115234,38.334999084472656,37.782501220703125,38.1349983215332,35.65597152709961,134272800,Apple
2017-05-19,38.345001220703125,38.494998931884766,38.157501220703125,38.26499938964844,35.777530670166016,107843200,Apple
2017-05-22,38.5,38.64500045776367,38.227500915527344,38.497501373291016,35.99489974975586,91865600,Apple
2017-05-23,38.724998474121094,38.724998474121094,38.32749938964844,38.45000076293945,35.950504302978516,79675600,Apple
2017-05-24,38.459999084472656,38.54249954223633,38.16749954223633,38.334999084472656,35.84297561645508,76712000,Apple
2017-05-25,38.432498931884766,38.587501525878906,38.25749969482422,38.467498779296875,35.96684646606445,76942400,Apple
2017-05-26,38.5,38.560001373291016,38.32749938964844,38.40250015258789,35.90608596801758,87710400,Apple
2017-05-30,38.35499954223633,38.60749816894531,38.33250045776367,38.41749954223633,35.920108795166016,80507600,Apple
2017-05-31,38.49250030517578,38.54249954223633,38.095001220703125,38.189998626708984,35.707393646240234,97804800,Apple
2017-06-01,38.29249954223633,38.33250045776367,38.05500030517578,38.29499816894531,35.80556869506836,65616400,Apple
2017-06-02,38.39500045776367,38.86249923706055,38.22249984741211,38.86249923706055,36.33618927001953,111082800,Apple
2017-06-05,38.584999084472656,38.61249923706055,38.3650016784668,38.48249816894531,35.98088455200195,101326800,Apple
2017-06-06,38.474998474121094,38.95249938964844,38.44499969482422,38.61249923706055,36.10243225097656,106499600,Apple
2017-06-07,38.755001068115234,38.994998931884766,38.619998931884766,38.842498779296875,36.317481994628906,84278400,Apple
2017-06-08,38.8125,38.8849983215332,38.599998474121094,38.747501373291016,36.228660583496094,85003200,Apple
2017-06-09,38.79750061035156,38.79750061035156,36.505001068115234,37.244998931884766,34.82382583618164,259530800,Apple
2017-06-12,36.435001373291016,36.522499084472656,35.627498626708984,36.35499954223633,33.9916877746582,289229200,Apple
2017-06-13,36.790000915527344,36.86249923706055,36.287498474121094,36.647499084472656,34.265159606933594,136661600,Apple
2017-06-14,36.875,36.875,35.959999084472656,36.290000915527344,33.930908203125,126124800,Apple
2017-06-15,35.83000183105469,36.119998931884766,35.5525016784668,36.0724983215332,33.72754669189453,128661600,Apple
2017-06-16,35.94499969482422,36.125,35.54999923706055,35.567501068115234,33.25539016723633,201444400,Apple
2017-06-19,35.915000915527344,36.685001373291016,35.915000915527344,36.584999084472656,34.206722259521484,130165600,Apple
2017-06-20,36.717498779296875,36.717498779296875,36.23500061035156,36.252498626708984,33.89585876464844,99600400,Apple
2017-06-21,36.380001068115234,36.51750183105469,36.15250015258789,36.467498779296875,34.09687423706055,85063200,Apple
2017-06-22,36.442501068115234,36.67499923706055,36.279998779296875,36.407501220703125,34.0407829284668,76425200,Apple
2017-06-23,36.282501220703125,36.790000915527344,36.27750015258789,36.56999969482422,34.19271469116211,141757600,Apple
2017-06-26,36.79249954223633,37.06999969482422,36.345001220703125,36.45500183105469,34.08518600463867,102769600,Apple
2017-06-27,36.252498626708984,36.540000915527344,35.904998779296875,35.932498931884766,33.59664535522461,99047600,Apple
2017-06-28,36.122501373291016,36.52750015258789,35.790000915527344,36.45750045776367,34.087520599365234,88329600,Apple
2017-06-29,36.1775016784668,36.282501220703125,35.56999969482422,35.91999816894531,33.5849609375,125997600,Apple
2017-06-30,36.11249923706055,36.2400016784668,35.94499969482422,36.005001068115234,33.6644401550293,92096400,Apple
2017-07-03,36.220001220703125,36.32500076293945,35.775001525878906,35.875,33.542884826660156,57111200,Apple
2017-07-05,35.92250061035156,36.1974983215332,35.68000030517578,36.022499084472656,33.6807975769043,86278400,Apple
2017-07-06,35.755001068115234,35.875,35.602500915527344,35.682498931884766,33.36289978027344,96515200,Apple
2017-07-07,35.724998474121094,36.1875,35.724998474121094,36.04499816894531,33.70184326171875,76806800,Apple
2017-07-10,36.02750015258789,36.48749923706055,35.842498779296875,36.26499938964844,33.90753173828125,84362400,Apple
2017-07-11,36.182498931884766,36.462501525878906,36.095001220703125,36.38249969482422,34.017398834228516,79127200,Apple
2017-07-12,36.467498779296875,36.54499816894531,36.20500183105469,36.435001373291016,34.066490173339844,99538000,Apple
2017-07-13,36.375,37.122501373291016,36.36000061035156,36.942501068115234,34.54098892211914,100797600,Apple
2017-07-14,36.99250030517578,37.33250045776367,36.83250045776367,37.2599983215332,34.83784103393555,80528400,Apple
2017-07-17,37.20500183105469,37.724998474121094,37.14250183105469,37.38999938964844,34.959407806396484,95174000,Apple
2017-07-18,37.29999923706055,37.532501220703125,37.16749954223633,37.52000045776367,35.08095932006836,71475200,Apple
2017-07-19,37.619998931884766,37.85499954223633,37.48749923706055,37.755001068115234,35.300682067871094,83692000,Apple
2017-07-20,37.875,37.935001373291016,37.54750061035156,37.584999084472656,35.141727447509766,68974800,Apple
2017-07-21,37.497501373291016,37.61000061035156,37.220001220703125,37.567501068115234,35.1253662109375,105010400,Apple
2017-07-24,37.64500045776367,38.11000061035156,37.474998474121094,38.022499084472656,35.550785064697266,85972800,Apple
2017-07-25,37.95000076293945,38.459999084472656,37.95000076293945,38.185001373291016,35.702728271484375,75415600,Apple
2017-07-26,38.337501525878906,38.48249816894531,38.26499938964844,38.3650016784668,35.87102508544922,63124000,Apple
2017-07-27,38.4375,38.497501373291016,36.82500076293945,37.63999938964844,35.19315719604492,129905200,Apple
2017-07-28,37.47249984741211,37.557498931884766,37.29750061035156,37.375,34.945369720458984,68854800,Apple
2017-07-31,37.474998474121094,37.58250045776367,37.032501220703125,37.182498931884766,34.76539611816406,79383600,Apple
2017-08-01,37.275001525878906,37.55500030517578,37.102500915527344,37.51250076293945,35.07394027709961,141474400,Apple
2017-08-02,39.81999969482422,39.9375,39.040000915527344,39.28499984741211,36.73121643066406,279747200,Apple
2017-08-03,39.26250076293945,39.3025016784668,38.755001068115234,38.89250183105469,36.364219665527344,108389200,Apple
2017-08-04,39.01750183105469,39.349998474121094,38.92250061035156,39.09749984741211,36.55590057373047,82239600,Apple
2017-08-07,39.26499938964844,39.72999954223633,39.16749954223633,39.70249938964844,37.1215705871582,87481200,Apple
2017-08-08,39.650001525878906,40.45750045776367,39.567501068115234,40.02000045776367,37.418434143066406,144823600,Apple
2017-08-09,39.814998626708984,40.317501068115234,39.77750015258789,40.26499938964844,37.64750671386719,104526000,Apple
2017-08-10,39.974998474121094,40.0,38.657501220703125,38.83000183105469,36.4483757019043,163217200,Apple
2017-08-11,39.150001525878906,39.64250183105469,39.01750183105469,39.369998931884766,36.95524978637695,105028400,Apple
2017-08-14,39.83000183105469,40.0525016784668,39.6875,39.962501525878906,37.511417388916016,88490800,Apple
2017-08-15,40.165000915527344,40.54999923706055,40.03499984741211,40.400001525878906,37.922061920166016,117862000,Apple
2017-08-16,40.48500061035156,40.627498626708984,40.037498474121094,40.23749923706055,37.769535064697266,110686400,Apple
2017-08-17,40.130001068115234,40.1775016784668,39.459999084472656,39.46500015258789,37.044410705566406,111762400,Apple
2017-08-18,39.46500015258789,39.875,39.18000030517578,39.375,36.959938049316406,109712400,Apple
2017-08-21,39.375,39.47249984741211,38.77750015258789,39.3025016784668,36.891876220703125,105474000,Apple
2017-08-22,39.557498931884766,40.0,39.505001068115234,39.94499969482422,37.494972229003906,86418400,Apple
2017-08-23,39.76750183105469,40.11750030517578,39.720001220703125,39.994998931884766,37.541908264160156,77596400,Apple
2017-08-24,40.10749816894531,40.185001373291016,39.63750076293945,39.817501068115234,37.37529373168945,79275600,Apple
2017-08-25,39.912498474121094,40.13999938964844,39.817501068115234,39.96500015258789,37.51374816894531,101920400,Apple
2017-08-28,40.03499984741211,40.5,39.98249816894531,40.36750030517578,37.891571044921875,103864000,Apple
2017-08-29,40.025001525878906,40.779998779296875,40.0,40.727500915527344,38.2294807434082,118067600,Apple
2017-08-30,40.95000076293945,40.97249984741211,40.65250015258789,40.837501525878906,38.332733154296875,109078400,Apple
2017-08-31,40.90999984741211,41.130001068115234,40.869998931884766,41.0,38.48527526855469,107140400,Apple
2017-09-01,41.20000076293945,41.23500061035156,40.907501220703125,41.01250076293945,38.49699401855469,66364400,Apple
2017-09-05,40.9375,41.0625,40.13999938964844,40.52000045776367,38.034706115722656,117874000,Apple
2017-09-06,40.6775016784668,40.747501373291016,40.130001068115234,40.477500915527344,37.994815826416016,86606800,Apple
2017-09-07,40.522499084472656,40.560001373291016,40.09000015258789,40.314998626708984,37.842288970947266,87714000,Apple
2017-09-08,40.21500015258789,40.287498474121094,39.63249969482422,39.657501220703125,37.225120544433594,114446000,Apple
2017-09-11,40.125,40.51250076293945,39.97249984741211,40.375,37.89860153198242,126323200,Apple
2017-09-12,40.65250015258789,40.9900016784668,39.692501068115234,40.21500015258789,37.748409271240234,286856000,Apple
2017-09-13,39.967498779296875,39.9900016784668,39.477500915527344,39.912498474121094,37.46446990966797,179629600,Apple
2017-09-14,39.747501373291016,39.849998474121094,39.522499084472656,39.56999969482422,37.142974853515625,95042800,Apple
2017-09-15,39.61750030517578,40.24250030517578,39.5,39.970001220703125,37.51844024658203,196458400,Apple
2017-09-18,40.02750015258789,40.125,39.5,39.66749954223633,37.234500885009766,113077600,Apple
2017-09-19,39.877498626708984,39.942501068115234,39.61000061035156,39.682498931884766,37.24856948852539,83242400,Apple
2017-09-20,39.474998474121094,39.564998626708984,38.45750045776367,39.01750183105469,36.62437057495117,211805600,Apple
2017-09-21,38.95000076293945,38.95000076293945,38.1875,38.34749984741211,35.995460510253906,150046800,Apple
2017-09-22,37.8849983215332,38.067501068115234,37.63999938964844,37.97249984741211,35.64346694946289,186581600,Apple
2017-09-25,37.497501373291016,37.95750045776367,37.290000915527344,37.63750076293945,35.32901382446289,177549200,Apple
2017-09-26,37.94499969482422,38.47999954223633,37.92250061035156,38.28499984741211,35.936798095703125,146640000,Apple
2017-09-27,38.45000076293945,38.68000030517578,38.3849983215332,38.557498931884766,36.19258499145508,102016800,Apple
2017-09-28,38.47249984741211,38.56999969482422,38.17499923706055,38.31999969482422,35.96964645385742,88022000,Apple
2017-09-29,38.3025016784668,38.532501220703125,38.0,38.529998779296875,36.166770935058594,105199200,Apple
2017-10-02,38.564998626708984,38.61249923706055,38.18000030517578,38.45249938964844,36.09401321411133,74795200,Apple
2017-10-03,38.502498626708984,38.772499084472656,38.477500915527344,38.619998931884766,36.251251220703125,64921200,Apple
2017-10-04,38.407501220703125,38.46500015258789,38.1150016784668,38.369998931884766,36.01658630371094,80655200,Apple
2017-10-05,38.54499816894531,38.86000061035156,38.51250076293945,38.84749984741211,36.46479415893555,85135200,Apple
2017-10-06,38.74250030517578,38.872501373291016,38.63999938964844,38.82500076293945,36.44367599487305,69630400,Apple
2017-10-09,38.95249938964844,39.182498931884766,38.872501373291016,38.959999084472656,36.570396423339844,65051600,Apple
2017-10-10,39.01499938964844,39.5,38.775001525878906,38.974998474121094,36.58446502685547,62468000,Apple
2017-10-11,38.99250030517578,39.244998931884766,38.9375,39.13750076293945,36.73701095581055,67622400,Apple
2017-10-12,39.087501525878906,39.342498779296875,38.932498931884766,39.0,36.607940673828125,64500400,Apple
2017-10-13,39.182498931884766,39.31999969482422,39.102500915527344,39.247501373291016,36.84025955200195,65576800,Apple
2017-10-16,39.474998474121094,40.0,39.412498474121094,39.970001220703125,37.51844024658203,96486000,Apple
2017-10-17,39.94499969482422,40.217498779296875,39.807498931884766,40.11750030517578,37.656890869140625,75989200,Apple
2017-10-18,40.10499954223633,40.1775016784668,39.900001525878906,39.939998626708984,37.49028778076172,65496800,Apple
2017-10-19,39.1875,39.27000045776367,38.755001068115234,38.994998931884766,36.60324478149414,170336800,Apple
2017-10-20,39.15250015258789,39.4375,38.9900016784668,39.0625,36.666603088378906,95896400,Apple
2017-10-23,39.22249984741211,39.42250061035156,38.875,39.04249954223633,36.64783477783203,87937200,Apple
2017-10-24,39.0724983215332,39.35499954223633,39.04999923706055,39.275001525878906,36.866065979003906,71028800,Apple
2017-10-25,39.227500915527344,39.38750076293945,38.817501068115234,39.102500915527344,36.70414352416992,84828400,Apple
2017-10-26,39.307498931884766,39.45750045776367,39.19499969482422,39.352500915527344,36.938819885253906,68002000,Apple
2017-10-27,39.8224983215332,40.900001525878906,39.67499923706055,40.76250076293945,38.2623405456543,177816800,Apple
2017-10-30,40.97249984741211,42.01750183105469,40.93000030517578,41.68000030517578,39.123565673828125,178803200,Apple
2017-10-31,41.974998474121094,42.412498474121094,41.73500061035156,42.2599983215332,39.667991638183594,144187200,Apple
2017-11-01,42.467498779296875,42.48500061035156,41.40250015258789,41.72249984741211,39.1634521484375,134551200,Apple
2017-11-02,41.650001525878906,42.125,41.31999969482422,42.02750015258789,39.44975280761719,165573600,Apple
2017-11-03,43.5,43.564998626708984,42.779998779296875,43.125,40.47993469238281,237594400,Apple
2017-11-06,43.092498779296875,43.747501373291016,42.93000030517578,43.5625,40.890586853027344,140105200,Apple
2017-11-07,43.477500915527344,43.8125,43.400001525878906,43.70249938964844,41.02201461791992,97446000,Apple
2017-11-08,43.665000915527344,44.060001373291016,43.58250045776367,44.060001373291016,41.35759735107422,97638000,Apple
2017-11-09,43.77750015258789,44.025001525878906,43.28499984741211,43.970001220703125,41.27310562133789,117930400,Apple
2017-11-10,43.77750015258789,43.845001220703125,43.567501068115234,43.66749954223633,41.136512756347656,100582000,Apple
2017-11-13,43.375,43.625,43.349998474121094,43.49250030517578,40.971656799316406,67928400,Apple
2017-11-14,43.2599983215332,43.369998931884766,42.79499816894531,42.834999084472656,40.35225296020508,99130000,Apple
2017-11-15,42.49250030517578,42.58000183105469,42.095001220703125,42.27000045776367,39.820003509521484,116632400,Apple
2017-11-16,42.79499816894531,42.967498779296875,42.57500076293945,42.775001525878906,40.295745849609375,94550000,Apple
2017-11-17,42.7599983215332,42.84749984741211,42.40999984741211,42.537498474121094,40.07201385498047,87598000,Apple
2017-11-20,42.5724983215332,42.63999938964844,42.38999938964844,42.494998931884766,40.031959533691406,65049600,Apple
2017-11-21,42.69499969482422,43.42499923706055,42.69499969482422,43.28499984741211,40.776180267333984,100525200,Apple
2017-11-22,43.34000015258789,43.75,43.26250076293945,43.7400016784668,41.20480728149414,102355600,Apple
2017-11-24,43.775001525878906,43.875,43.662498474121094,43.74250030517578,41.2071647644043,56106800,Apple
2017-11-27,43.76250076293945,43.77000045776367,43.334999084472656,43.522499084472656,40.99991226196289,82867200,Apple
2017-11-28,43.57500076293945,43.717498779296875,42.96500015258789,43.26750183105469,40.75969314575195,105715200,Apple
2017-11-29,43.157501220703125,43.22999954223633,41.790000915527344,42.369998931884766,39.914222717285156,166665600,Apple
2017-11-30,42.60749816894531,43.03499984741211,42.11000061035156,42.962501525878906,40.47237014770508,166108800,Apple
2017-12-01,42.48749923706055,42.91749954223633,42.125,42.76250076293945,40.28396224975586,159037200,Apple
2017-12-04,43.119998931884766,43.154998779296875,42.407501220703125,42.45000076293945,39.98958206176758,130169600,Apple
2017-12-05,42.26499938964844,42.880001068115234,42.099998474121094,42.40999984741211,39.9518928527832,109400800,Apple
2017-12-06,41.875,42.54999923706055,41.6150016784668,42.252498626708984,39.80352020263672,114240000,Apple
2017-12-07,42.25749969482422,42.61000061035156,42.227500915527344,42.33000183105469,39.87653350830078,102693200,Apple
2017-12-08,42.622501373291016,42.75,42.20500183105469,42.342498779296875,39.888301849365234,93420800,Apple
2017-12-11,42.29999923706055,43.22249984741211,42.1974983215332,43.16749954223633,40.66549301147461,141095200,Apple
2017-12-12,43.037498474121094,43.09749984741211,42.8650016784668,42.92499923706055,40.43704605102539,77636800,Apple
2017-12-13,43.125,43.3849983215332,43.0,43.067501068115234,40.57128143310547,95273600,Apple
2017-12-14,43.099998474121094,43.282501220703125,42.912498474121094,43.05500030517578,40.559513092041016,81906000,Apple
2017-12-15,43.407501220703125,43.54249954223633,43.1150016784668,43.49250030517578,40.971656799316406,160677200,Apple
2017-12-18,43.720001220703125,44.29999923706055,43.71500015258789,44.10499954223633,41.54864501953125,117684400,Apple
2017-12-19,43.75749969482422,43.84749984741211,43.522499084472656,43.6349983215332,41.105892181396484,109745600,Apple
2017-12-20,43.717498779296875,43.85499954223633,43.3125,43.587501525878906,41.0611457824707,93902400,Apple
2017-12-21,43.54249954223633,44.005001068115234,43.525001525878906,43.752498626708984,41.21657943725586,83799600,Apple
2017-12-22,43.66999816894531,43.85499954223633,43.625,43.752498626708984,41.21657943725586,65397600,Apple
2017-12-26,42.70000076293945,42.86750030517578,42.41999816894531,42.64250183105469,40.170921325683594,132742000,Apple
2017-12-27,42.525001525878906,42.69499969482422,42.4275016784668,42.650001525878906,40.177982330322266,85992800,Apple
2017-12-28,42.75,42.962501525878906,42.619998931884766,42.77000045776367,40.2910270690918,65920800,Apple
2017-12-29,42.630001068115234,42.647499084472656,42.30500030517578,42.307498931884766,39.85533905029297,103999600,Apple
2018-01-02,42.540000915527344,43.07500076293945,42.314998626708984,43.064998626708984,40.56892776489258,102223600,Apple
2018-01-03,43.13249969482422,43.63750076293945,42.9900016784668,43.057498931884766,40.561866760253906,118071600,Apple
2018-01-04,43.1349983215332,43.36750030517578,43.02000045776367,43.25749969482422,40.75027084350586,89738400,Apple
2018-01-05,43.36000061035156,43.842498779296875,43.26250076293945,43.75,41.21422576904297,94640000,Apple
2018-01-08,43.587501525878906,43.90250015258789,43.48249816894531,43.587501525878906,41.0611457824707,82271200,Apple
2018-01-09,43.63750076293945,43.76499938964844,43.352500915527344,43.58250045776367,41.05643844604492,86336000,Apple
2018-01-10,43.290000915527344,43.57500076293945,43.25,43.5724983215332,41.047019958496094,95839600,Apple
2018-01-11,43.647499084472656,43.872501373291016,43.622501373291016,43.81999969482422,41.28017044067383,74670800,Apple
